Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,sumcc,maxcc,mincc,avgcc,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,S16_HAS_Invocations_Prone_Exception,S18_In_Synchronized_Method,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE9_EQUAL_NOTEQUAL_NULL_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,LE10_CONTAINS_ALL_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,C4_SIMILAR_TYPEACCESS_ACTUAL_VAR,C5_USES_ENUMERATION,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,E1_LOCAL_VAR_NOT_USED,E1_LOCAL_VAR_NOT_ASSIGNED,E2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,E2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,E4_Field_NOT_USED,E4_Field_NOT_ASSIGNED,E7_OBJECT_USED_IN_ASSIGNMENT,E8_PRIMITIVE_USED_IN_ASSIGNMENT,E9_METHOD_CALL_WITH_NORMAL_GUARD,E10_METHOD_CALL_WITH_NULL_GUARD,E1_RETURN_PRIMITIVE,E2_COMPATIBLE_INVOCATION_PAREMETER_RETURN,E3_COMPATIBLE_INVOCATION_PAREMETER,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
Bears,0.007017544,0.368421053,0.252631579,0,0.115789474,0,0.028070175,2.647368421,1.614035088,0.507017544,0.524561404,0.001754386,0.052631579,0.038596491,0.014035088,0,3.770552147,2.527607362,0.788957055,10.33006135,20.89202454,11.56564417,4.095705521,6.312883436,2.712883436,1.573145914,170.8282209,0.294073389,0.096932515,0.735854278,0.707899965,0.652760736,0.76196319,44.26207217,7.559509202,3.498159509,1.246625767,1.678646294,0,0,6,0,2,2,2,0,9,0,1,0,0,0,0,1,0,0,7,5,2,0,7,0,1,4,1,0,0,0,0,0,0,0,0,0,9,0,0,2,2,3,4,11,11,6,7,4,3,1,0,0,0,3,0,1,2,0,0,6,2,0,0,2,2,0,1,2,0,7,0,7,0,0,8,1,6,0,2,1,0,0,4,0,0,0,2,2,0,0,0,0,0,6,0,3,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,12,0,0,0,0,6,12,unrepaired
Bears,0.003929273,0.337917485,0.231827112,0.001964637,0.104125737,0,0.007858546,2.754420432,1.83497053,0.453831041,0.465618861,0,0.05108055,0.039292731,0.011787819,0,3.787204451,2.435326843,0.774687065,10.17663421,20.49930459,10.35187761,4.031988873,6.208623088,2.819193324,1.566805051,160.984701,0.301374938,0.090403338,0.708828242,0.709279449,0.614742698,0.675938804,42.76043637,6.828929068,3.044506259,1.1418637,1.602182233,1,5,1,0,1,1,0,0,7,9,0,0,0,0,0,10,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,0,5,5,20,20,14,8,12,6,0,0,2,0,0,0,3,0,5,1,1,0,0,0,1,1,9,0,3,6,9,6,7,1,1,17,0,6,0,0,10,4,1,0,0,0,0,0,0,3,0,0,0,0,9,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,27,0,2,9,9,1,27,unrepaired
Bears,0.005300353,0.363957597,0.250883392,0,0.113074205,0,0.028268551,2.639575972,1.625441696,0.496466431,0.51590106,0.001766784,0.049469965,0.038869258,0.010600707,0,3.737623762,2.528465347,0.790841584,10.32549505,20.82178218,11.28341584,4.100247525,6.301980198,2.698019802,1.575764868,168.4368812,0.292843045,0.097772277,0.736445396,0.709664129,0.653465347,0.753712871,43.90544032,7.292079208,3.303217822,1.248762376,1.645310297,0,0,3,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,5,3,0,1,6,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,5,7,3,4,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,5,0,1,0,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,4,8,repaired
Bears,0.003642987,0.364298725,0.249544627,0,0.114754098,0,0.027322404,2.619307832,1.650273224,0.488160291,0.479052823,0.001821494,0.051001821,0.04007286,0.010928962,0,3.720512821,2.502564103,0.784615385,10.28461538,20.58333333,11.02564103,4.066666667,6.279487179,2.711538462,1.57202444,163.1205128,0.296731182,0.097435897,0.725964968,0.70864714,0.632051282,0.729487179,43.21696233,7.058974359,3.225641026,1.257692308,1.634211605,4,10,37,24,7,12,1,0,10,16,3,8,6,0,2,37,0,0,28,24,2,17,31,0,1,26,1,0,0,0,0,0,0,0,0,0,32,5,14,9,1,21,16,78,71,55,36,43,35,7,3,5,0,10,0,14,4,10,4,37,1,24,0,7,12,16,3,21,23,21,7,37,4,3,48,9,22,8,4,36,3,3,17,1,12,0,2,2,4,0,8,6,2,39,14,29,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,77,0,100,21,0,67,66,23,100,unrepaired
Bears,0.003944773,0.33530572,0.228796844,0.001972387,0.104536489,0,0.007889546,2.75147929,1.830374753,0.453648915,0.467455621,0,0.043392505,0.031558185,0.01183432,0,3.776847978,2.435146444,0.775453278,10.16317992,19.9930265,10.27615063,4.027894003,6.19665272,2.807531381,1.566592242,157.3235704,0.302231733,0.089260809,0.708745895,0.709549825,0.615062762,0.676429568,41.93987825,6.761506276,2.9972106,1.140864714,1.591607906,2,5,20,11,1,6,3,3,8,10,3,2,0,0,0,15,0,0,16,15,0,0,19,0,1,13,1,0,1,0,1,0,0,0,0,0,34,1,10,2,0,12,8,46,46,34,19,31,14,1,1,2,0,0,0,18,4,5,2,20,3,11,3,1,6,10,3,3,8,15,8,12,1,1,21,5,8,7,0,17,4,1,2,0,2,0,0,0,3,0,2,0,0,11,1,12,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,41,0,50,18,4,41,34,15,50,unrepaired
Bears,0.003629764,0.368421053,0.252268603,0,0.11615245,0,0.02722323,2.606170599,1.613430127,0.497277677,0.493647913,0.001814882,0.050816697,0.039927405,0.010889292,0,3.720101781,2.506361323,0.784987277,10.28753181,20.67938931,10.78117048,4.067430025,6.288804071,2.690839695,1.573947766,165.3155216,0.294669814,0.099236641,0.730330005,0.708696468,0.633587786,0.735368957,43.31037071,7.123409669,3.226463104,1.255725191,1.632766233,0,3,8,0,1,2,0,0,5,4,0,0,0,0,0,2,0,0,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,2,0,3,0,9,9,6,6,5,6,0,1,0,0,2,0,3,0,3,0,8,0,0,0,1,2,4,0,1,1,2,0,2,0,0,5,0,1,0,0,3,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,8,11,0,2,11,10,3,11,unrepaired
Bears,0.003937008,0.334645669,0.228346457,0.001968504,0.104330709,0,0.007874016,2.748031496,1.828740157,0.452755906,0.466535433,0,0.043307087,0.031496063,0.011811024,0,3.775766017,2.433147632,0.774373259,10.17130919,19.99582173,10.29805014,4.027855153,6.207520891,2.806406685,1.56649964,157.4874652,0.301808828,0.08913649,0.708177851,0.709784222,0.614206128,0.675487465,41.86485736,6.760445682,2.995821727,1.142061281,1.592279773,3,9,32,0,3,8,3,0,4,13,2,5,0,0,0,26,0,0,27,28,0,0,30,2,3,23,0,0,3,0,1,0,0,0,3,0,62,1,2,11,0,30,25,77,77,47,42,41,24,0,2,3,0,0,2,49,5,9,3,32,3,0,0,3,8,13,2,24,36,19,11,22,3,5,63,10,26,3,2,48,6,2,21,1,0,0,0,3,5,0,5,0,0,35,4,19,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,78,39,96,0,26,65,73,24,96,unrepaired
Bears,0.003944773,0.33530572,0.228796844,0.001972387,0.104536489,0,0.007889546,2.75147929,1.830374753,0.453648915,0.467455621,0,0.043392505,0.031558185,0.01183432,0,3.776847978,2.435146444,0.775453278,10.16317992,19.9944212,10.27615063,4.027894003,6.19665272,2.807531381,1.566592242,157.3709902,0.302231733,0.089260809,0.708745895,0.709549825,0.615062762,0.676429568,41.96316975,6.761506276,2.9972106,1.140864714,1.591607906,1,10,58,12,4,14,27,3,59,11,27,16,0,0,0,18,0,0,25,20,2,14,28,3,2,27,4,0,2,0,4,0,0,0,2,0,67,2,11,10,0,34,26,88,88,71,28,55,53,3,3,0,0,2,0,48,10,10,1,58,27,12,3,4,14,11,27,8,15,29,4,23,0,1,43,14,31,14,2,47,4,0,22,3,2,0,0,4,4,3,16,0,0,26,0,26,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,98,0,81,18,64,98,78,24,81,unrepaired
Bears,0.005328597,0.36589698,0.252220249,0,0.113676732,0,0.028419183,2.642984014,1.626998224,0.497335702,0.51687389,0.001776199,0.04973357,0.039076377,0.010657194,0,3.742537313,2.521144279,0.789800995,10.33208955,20.81094527,11.30597015,4.097014925,6.312189055,2.700248756,1.574995113,167.7885572,0.293018337,0.098258706,0.735189548,0.709525992,0.64800995,0.747512438,43.64605411,7.287313433,3.300995025,1.25,1.64553941,2,7,36,29,2,13,0,0,12,8,5,2,1,0,0,15,0,0,25,26,1,16,27,0,3,24,3,0,0,0,0,3,0,0,0,0,46,8,14,10,1,21,18,73,73,37,45,28,31,5,4,1,1,7,4,42,2,7,2,36,0,29,0,2,13,8,5,13,14,18,5,17,1,1,42,12,19,3,5,37,2,1,20,0,15,0,0,1,2,3,2,1,0,33,0,25,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,74,0,85,44,21,71,68,24,85,unrepaired
Bears,0.003759398,0.336466165,0.227443609,0.001879699,0.107142857,0,0.007518797,2.817669173,1.904135338,0.45112782,0.460526316,0.001879699,0.04887218,0.037593985,0.011278195,0,3.821571238,2.430093209,0.769640479,10.17576565,20.63781625,10.52197071,4.034620506,6.207723036,2.862849534,1.568583399,160.9640479,0.303211845,0.091877497,0.703967166,0.710109423,0.611185087,0.673768309,42.59489157,6.902796272,3.085219707,1.135818908,1.606956783,1,3,1,0,1,0,0,0,3,7,0,0,0,0,0,9,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2,0,4,5,17,17,13,4,11,2,0,0,2,0,0,0,3,0,3,1,1,0,0,0,1,0,7,0,3,6,8,6,7,1,1,14,0,5,0,0,10,3,1,0,0,0,0,0,0,2,0,0,0,0,8,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,20,0,2,5,2,1,20,unrepaired
Bears,0.003952569,0.335968379,0.225296443,0.001976285,0.108695652,0,0.007905138,2.745059289,1.833992095,0.45256917,0.458498024,0,0.043478261,0.031620553,0.011857708,0,3.772346369,2.432960894,0.775139665,10.16201117,19.9650838,10.19972067,4.027932961,6.195530726,2.80726257,1.565986924,156.7681564,0.302653844,0.089385475,0.708685519,0.709699087,0.611731844,0.673184358,41.77502733,6.75698324,2.988826816,1.141061453,1.590109695,1,3,3,0,1,0,0,0,3,7,0,0,0,0,0,10,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,4,5,17,17,13,4,10,3,0,0,2,0,0,0,3,0,3,1,3,0,0,0,1,0,7,0,4,5,7,5,6,0,0,14,2,4,0,0,12,3,1,1,0,0,0,0,0,2,0,0,0,0,10,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,25,0,2,5,5,1,25,repaired
Bears,0.002083333,0.322916667,0.21875,0.002083333,0.102083333,0,0.00625,2.639583333,1.770833333,0.45,0.41875,0,0.041666667,0.029166667,0.0125,0,3.694117647,2.435294118,0.775,10.18382353,19.80294118,8.905882353,4.051470588,6.176470588,2.769117647,1.567225192,151.8455882,0.304284861,0.086764706,0.691838477,0.712038348,0.610294118,0.673529412,41.41392258,6.547058824,2.938235294,1.002941176,1.571410258,0,0,6,0,0,0,3,0,15,0,1,0,0,0,0,0,0,0,7,4,4,0,7,0,1,7,1,0,0,0,0,1,0,0,0,0,13,0,0,2,1,4,8,13,14,9,9,9,7,2,0,0,0,5,0,2,4,0,0,6,3,0,0,0,0,0,1,0,0,9,0,9,0,0,9,1,4,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15,0,0,0,15,7,15,unrepaired
Bears,0.003623188,0.367753623,0.251811594,0,0.115942029,0,0.027173913,2.641304348,1.664855072,0.490942029,0.483695652,0.001811594,0.050724638,0.039855072,0.010869565,0,3.745547074,2.503816794,0.784987277,10.27480916,20.66793893,11.26081425,4.067430025,6.276081425,2.727735369,1.572518693,164.6577608,0.295942078,0.10178117,0.725878394,0.708310745,0.631043257,0.729007634,43.18542896,7.100508906,3.215012723,1.255725191,1.631549853,1,8,56,42,1,18,2,0,6,8,12,21,2,0,0,22,0,0,23,26,5,18,26,0,3,27,3,0,0,0,0,3,0,0,0,0,67,5,8,20,1,31,27,80,80,47,48,41,37,8,8,1,0,14,4,46,7,8,1,56,2,42,0,1,18,8,12,15,17,28,6,26,0,3,54,11,30,4,1,40,4,1,37,1,31,0,0,0,4,4,21,2,0,49,0,39,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,92,1,99,59,27,88,89,22,99,repaired
Bears,0.003623188,0.367753623,0.251811594,0,0.115942029,0,0.027173913,2.641304348,1.664855072,0.490942029,0.483695652,0.001811594,0.050724638,0.039855072,0.010869565,0,3.745547074,2.503816794,0.784987277,10.27480916,20.66793893,11.26081425,4.067430025,6.276081425,2.727735369,1.572518693,164.6577608,0.295942078,0.10178117,0.725878394,0.708310745,0.631043257,0.729007634,43.18542896,7.100508906,3.215012723,1.255725191,1.631549853,1,8,56,42,1,18,2,0,6,8,12,21,2,0,0,22,0,0,23,26,5,18,26,0,3,27,3,0,0,0,0,3,0,0,0,0,67,5,8,20,1,31,27,80,80,47,48,41,37,8,8,1,0,14,4,46,7,8,1,56,2,42,0,1,18,8,12,15,17,28,6,26,0,3,54,11,30,4,1,40,4,1,37,1,31,0,0,0,4,4,21,2,0,49,0,39,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,92,1,99,59,27,88,89,22,99,repaired
Bears,0.003623188,0.367753623,0.251811594,0,0.115942029,0,0.027173913,2.641304348,1.664855072,0.490942029,0.483695652,0.001811594,0.050724638,0.039855072,0.010869565,0,3.745547074,2.503816794,0.784987277,10.27480916,20.66793893,11.26081425,4.067430025,6.276081425,2.727735369,1.572518693,164.6577608,0.295942078,0.10178117,0.725878394,0.708310745,0.631043257,0.729007634,43.18542896,7.100508906,3.215012723,1.255725191,1.631549853,1,8,56,42,1,18,2,0,6,8,12,21,2,0,0,22,0,0,23,26,5,18,26,0,3,27,3,0,0,0,0,3,0,0,0,0,67,5,8,20,1,31,27,80,80,47,48,41,37,8,8,1,0,14,4,46,7,8,1,56,2,42,0,1,18,8,12,15,17,28,6,26,0,3,54,11,30,4,1,40,4,1,37,1,31,0,0,0,4,4,21,2,0,49,0,39,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,92,1,99,59,27,88,89,22,99,repaired
Bears,0.003623188,0.367753623,0.251811594,0,0.115942029,0,0.027173913,2.641304348,1.664855072,0.490942029,0.483695652,0.001811594,0.050724638,0.039855072,0.010869565,0,3.745547074,2.503816794,0.784987277,10.27480916,20.66793893,11.26081425,4.067430025,6.276081425,2.727735369,1.572518693,164.6577608,0.295942078,0.10178117,0.725878394,0.708310745,0.631043257,0.729007634,43.18542896,7.100508906,3.215012723,1.255725191,1.631549853,1,8,56,42,1,18,2,0,6,8,12,21,2,0,0,22,0,0,23,26,5,18,26,0,3,27,3,0,0,0,0,3,0,0,0,0,67,5,8,20,1,31,27,80,80,47,48,41,37,8,8,1,0,14,4,46,7,8,1,56,2,42,0,1,18,8,12,15,17,28,6,26,0,3,54,11,30,4,1,40,4,1,37,1,31,0,0,0,4,4,21,2,0,49,0,39,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,92,1,99,59,27,88,89,22,99,repaired
Bears,0.003623188,0.367753623,0.251811594,0,0.115942029,0,0.027173913,2.641304348,1.664855072,0.490942029,0.483695652,0.001811594,0.050724638,0.039855072,0.010869565,0,3.745547074,2.503816794,0.784987277,10.27480916,20.66793893,11.26081425,4.067430025,6.276081425,2.727735369,1.572518693,164.6577608,0.295942078,0.10178117,0.725878394,0.708310745,0.631043257,0.729007634,43.18542896,7.100508906,3.215012723,1.255725191,1.631549853,1,8,56,42,1,18,2,0,6,8,12,21,2,0,0,22,0,0,23,26,5,18,26,0,3,27,3,0,0,0,0,3,0,0,0,0,67,5,8,20,1,31,27,80,80,47,48,41,37,8,8,1,0,14,4,46,7,8,1,56,2,42,0,1,18,8,12,15,17,28,6,26,0,3,54,11,30,4,1,40,4,1,37,1,31,0,0,0,4,4,21,2,0,49,0,39,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,92,1,99,59,27,88,89,22,99,repaired
Bears,0.002061856,0.319587629,0.218556701,0.002061856,0.098969072,0,0.006185567,2.690721649,1.812371134,0.449484536,0.428865979,0,0.041237113,0.028865979,0.012371134,0,3.726346434,2.435225619,0.775836972,10.19505095,19.91266376,9.438136827,4.064046579,6.183406114,2.797671033,1.566237982,153.0538574,0.305551245,0.08588064,0.691436559,0.712764428,0.609898108,0.673944687,41.40590917,6.598253275,2.937409025,1.002911208,1.572522629,1,5,8,5,1,7,1,0,0,5,1,0,1,0,0,4,0,0,8,8,0,4,12,2,1,11,2,0,0,0,0,0,0,1,0,0,16,0,0,2,0,6,5,25,24,16,14,7,9,0,1,0,0,2,0,18,3,5,1,8,1,5,0,1,7,5,1,0,2,2,2,2,0,0,6,2,4,6,0,4,0,0,6,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,0,1,0,18,24,1,7,1,repaired
Bears,0.002061856,0.319587629,0.218556701,0.002061856,0.098969072,0,0.006185567,2.690721649,1.812371134,0.449484536,0.428865979,0,0.041237113,0.028865979,0.012371134,0,3.726346434,2.435225619,0.775836972,10.19505095,19.91266376,9.438136827,4.064046579,6.183406114,2.797671033,1.566237982,153.0538574,0.305551245,0.08588064,0.691436559,0.712764428,0.609898108,0.673944687,41.40590917,6.598253275,2.937409025,1.002911208,1.572522629,1,5,8,5,1,7,1,0,0,5,1,0,1,0,0,4,0,0,8,8,0,4,12,2,1,11,2,0,0,0,0,0,0,1,0,0,16,0,0,2,0,6,5,25,24,16,14,7,9,0,1,0,0,2,0,18,3,5,1,8,1,5,0,1,7,5,1,0,2,2,2,2,0,0,6,2,4,6,0,4,0,0,6,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,0,1,0,18,24,1,7,1,repaired
Bears,0.002061856,0.319587629,0.218556701,0.002061856,0.098969072,0,0.006185567,2.690721649,1.812371134,0.449484536,0.428865979,0,0.041237113,0.028865979,0.012371134,0,3.726346434,2.435225619,0.775836972,10.19505095,19.91266376,9.438136827,4.064046579,6.183406114,2.797671033,1.566237982,153.0538574,0.305551245,0.08588064,0.691436559,0.712764428,0.609898108,0.673944687,41.40590917,6.598253275,2.937409025,1.002911208,1.572522629,1,5,8,5,1,7,1,0,0,5,1,0,1,0,0,4,0,0,8,8,0,4,12,2,1,11,2,0,0,0,0,0,0,1,0,0,16,0,0,2,0,6,5,25,24,16,14,7,9,0,1,0,0,2,0,18,3,5,1,8,1,5,0,1,7,5,1,0,2,2,2,2,0,0,6,2,4,6,0,4,0,0,6,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,0,1,0,18,24,1,7,1,repaired
Bears,0.002061856,0.319587629,0.218556701,0.002061856,0.098969072,0,0.006185567,2.690721649,1.812371134,0.449484536,0.428865979,0,0.041237113,0.028865979,0.012371134,0,3.726346434,2.435225619,0.775836972,10.19505095,19.91266376,9.438136827,4.064046579,6.183406114,2.797671033,1.566237982,153.0538574,0.305551245,0.08588064,0.691436559,0.712764428,0.609898108,0.673944687,41.40590917,6.598253275,2.937409025,1.002911208,1.572522629,1,5,8,5,1,7,1,0,0,5,1,0,1,0,0,4,0,0,8,8,0,4,12,2,1,11,2,0,0,0,0,0,0,1,0,0,16,0,0,2,0,6,5,25,24,16,14,7,9,0,1,0,0,2,0,18,3,5,1,8,1,5,0,1,7,5,1,0,2,2,2,2,0,0,6,2,4,6,0,4,0,0,6,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,0,1,0,18,24,1,7,1,repaired
